n,ConditionsOfInterest,StandardValue1,StandardValue2,reps,PSE_Difference,JND_Difference,Multiplicator_PSE_Standard,Multiplicator_SD_Standard,SD_ResponseFunction,Mean_Variability_Between,SD_Variability_Between,power_Accuracy,power_Precision,power_Accuracy_Twolevel,power_Precision_Twolevel,Duration
14,2,5,8,100,0.05,-0.05,0,0.108,0.1,0.1,0.1,1.0,0.08,1.0,0.11,619133 milliseconds
16,2,5,8,100,0.05,-0.05,0,0.108,0.1,0.1,0.1,1.0,0.04,1.0,0.18,740989 milliseconds
18,2,5,8,100,0.05,-0.05,0,0.108,0.1,0.1,0.1,1.0,0.03,1.0,0.15,829502 milliseconds
20,2,5,8,100,0.05,-0.05,0,0.108,0.1,0.1,0.1,1.0,0.02,1.0,0.18,963116 milliseconds
10,2,5,8,100,0.05,0.0,0,0.108,0.1,0.1,0.1,1.0,0.1,1.0,0.04,433944 milliseconds
12,2,5,8,100,0.05,0.0,0,0.108,0.1,0.1,0.1,1.0,0.1,1.0,0.06,551051 milliseconds
14,2,5,8,100,0.05,0.0,0,0.108,0.1,0.1,0.1,1.0,0.08,1.0,0.07,613984 milliseconds
16,2,5,8,100,0.05,0.0,0,0.108,0.1,0.1,0.1,1.0,0.11,1.0,0.07,742718 milliseconds
18,2,5,8,100,0.05,0.0,0,0.108,0.1,0.1,0.1,1.0,0.17,1.0,0.04,825623 milliseconds
20,2,5,8,100,0.05,0.0,0,0.108,0.1,0.1,0.1,1.0,0.22,1.0,0.08,951694 milliseconds
