nIteration,n,reps,DurationGLMM_NeldMeader_AGP0,AIC_NeldMeader_AGP0,Pvalues_NeldMeader_AGP0_Accuracy,Pvalues_NeldMeader_AGP0_Precision,DurationGLMM_bobyqa_AGP0,AIC_bobyqa_AGP0,Pvalues_bobyqa_AGP0_Accuracy,Pvalues_bobyqa_AGP0_Precision,ConditionsOfInterest,StandardValue1,StandardValue2,PSE_Difference,JND_Difference,Multiplicator_PSE_Standard,Multiplicator_SD_Standard,SD_ResponseFunction,Mean_Variability_Between,SD_Variability_Between
10,16,40,43728 milliseconds,4049.661058666762,3.3540497580425657e-12,2.6738403349737274e-8,2900 milliseconds,4043.9876393652403,4.609817239762476e-13,1.479832984154899e-8,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
11,16,40,39633 milliseconds,4186.893333479804,6.167125624757188e-14,0.00019934290252229556,3429 milliseconds,4186.893647144012,6.105993827549077e-14,0.00019985134553042024,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
12,16,40,39790 milliseconds,4077.944754241119,1.8019064114681615e-12,1.3003224588251087e-7,2819 milliseconds,4075.86437752528,2.803403341321192e-12,1.2264032167986217e-7,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
13,16,40,48571 milliseconds,4165.578686080393,1.0038859200123901e-13,0.00014668471601810977,2887 milliseconds,4165.578686186568,9.987760784707546e-14,0.00014665008829017813,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
14,16,40,23681 milliseconds,3933.4588757427614,9.431032121218884e-8,0.0010991020520022194,4276 milliseconds,3930.3618094747712,2.6248808207198914e-11,2.4579906614222064e-5,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
15,16,40,41061 milliseconds,4067.257524371178,4.903828446684094e-11,6.402992987059824e-6,2249 milliseconds,4068.7732823624574,8.083858057830182e-11,9.141373537747802e-6,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
16,16,40,99747 milliseconds,4095.6782641997193,9.613608832792354e-10,3.539953636635318e-11,13078 milliseconds,4095.6843677465536,1.2362546468601735e-9,3.7271606986681056e-11,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
17,16,40,46168 milliseconds,4129.550947777775,3.743738866645384e-12,6.0502377101402125e-5,2658 milliseconds,4129.657118339164,3.808807052929821e-12,5.980898222073997e-5,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
18,16,40,51333 milliseconds,4120.903616905554,2.0802468568485265e-13,2.896612104408461e-13,1963 milliseconds,4121.061922362946,1.5009579641306293e-13,2.1726511277709657e-13,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
19,16,40,61866 milliseconds,4043.7299233876884,8.325451602737636e-16,1.881028279498117e-5,1919 milliseconds,4043.729921848838,8.262000490417159e-16,1.8812813713148923e-5,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
20,16,40,42045 milliseconds,4064.0910327242104,1.7406461357451794e-15,4.3664992697445625e-9,2633 milliseconds,4064.0910450095967,1.6947638374752925e-15,4.382404153496063e-9,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
21,16,40,57491 milliseconds,4174.0645055169325,6.154320291886832e-13,1.9294949648785077e-9,4633 milliseconds,4174.064506597249,6.086170220177167e-13,1.933448858269483e-9,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
22,16,40,37912 milliseconds,4054.9917722574723,2.3573787135145393e-11,0.001558476337472517,5286 milliseconds,4055.260906872195,2.693586503006865e-11,0.0018717536502128314,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
23,16,40,42791 milliseconds,4173.3538750269545,7.42272706802964e-10,0.19016371805450982,3428 milliseconds,4173.353875096165,7.410946429685092e-10,0.1901619177640454,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
24,16,40,22354 milliseconds,4153.9479086700685,7.049522987238968e-13,6.514962354371021e-10,3323 milliseconds,4152.028357349705,9.741515544165337e-13,8.603093163232495e-10,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
25,16,40,28813 milliseconds,3944.809708645948,9.522308232377203e-13,1.912429769273014e-6,2169 milliseconds,3944.8804676178274,8.493032647119586e-13,2.0281848055282197e-6,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
1,18,40,34154 milliseconds,4122.673551837224,4.558455592467181e-15,9.759583887229743e-7,3139 milliseconds,4122.673358225804,4.498391672343406e-15,9.829878761070813e-7,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
2,18,40,34519 milliseconds,4234.584585603989,1.0712083166117622e-14,2.6831114088387227e-7,7497 milliseconds,4234.584588220626,1.0722079749679188e-14,2.681306955393148e-7,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
3,18,40,20401 milliseconds,4072.3170549119873,0.12857666683116944,0.00010030320023474085,3190 milliseconds,4065.312634035658,1.4069076964411318e-15,8.035602588472675e-5,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
4,18,40,25958 milliseconds,3937.0319688205936,1.512252194592904e-12,8.78143484108464e-6,2280 milliseconds,3937.482195585091,1.7946816828028466e-12,9.066400811260417e-6,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
5,18,40,49469 milliseconds,4151.643068853758,3.108273743447531e-9,3.754590240666424e-9,8416 milliseconds,4151.643076252661,3.115213738429919e-9,3.755432215885934e-9,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
6,18,40,37768 milliseconds,4064.260021935364,1.3466767556105465e-13,0.20541291140391205,2011 milliseconds,4064.26002214845,1.347783069709292e-13,0.20536380441986,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
7,18,40,54332 milliseconds,4091.6419883119565,9.229258547618393e-13,1.794735692041507e-6,2003 milliseconds,4091.9432563762552,9.061761334198031e-13,1.8999871182682158e-6,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
8,18,40,27878 milliseconds,4085.1492988653913,1.348515368327967e-11,0.0008862332479767277,4394 milliseconds,4085.1492991930913,1.343910475116341e-11,0.0008865884131045716,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
9,18,40,42243 milliseconds,3919.5656379775905,4.574926702521522e-15,7.272939758912873e-9,6610 milliseconds,3919.5429164260827,5.479373559524181e-15,7.858831260674633e-9,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
10,18,40,50771 milliseconds,4191.777522867727,3.802894911952258e-12,1.132475201826662e-8,2085 milliseconds,4191.77752302218,3.776690946640568e-12,1.1332917566566772e-8,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
11,18,40,51703 milliseconds,4156.955650091907,6.152768276562909e-13,2.661031946515275e-9,3272 milliseconds,4157.115225892191,6.585453150714565e-13,2.8289243824165633e-9,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
12,18,40,39931 milliseconds,4031.4654416903504,2.3086826841040885e-12,2.8849698932872342e-6,5022 milliseconds,4031.4165151595594,2.580436870896171e-12,2.7222823082299724e-6,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
13,18,40,64895 milliseconds,4158.504449611661,1.1736817409819112e-13,0.025954306694062967,2484 milliseconds,4158.504450713376,1.1962769500902225e-13,0.025966045019555933,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
14,18,40,78177 milliseconds,4083.8671768150757,1.5060887383131446e-12,0.0001722225089015876,8644 milliseconds,4083.8671432064452,1.4825655529251171e-12,0.00017094154070655668,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
15,18,40,107482 milliseconds,3997.4000565902497,2.7925059116280614e-12,0.008196972737361596,1843 milliseconds,3997.4000580883867,2.8372133277117696e-12,0.00818851253113114,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
16,18,40,49410 milliseconds,4005.3156785827396,1.4745857274823066e-15,7.990446486484575e-12,2548 milliseconds,4005.3427594278846,1.78170165543438e-15,9.03766686562145e-12,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
17,18,40,42861 milliseconds,4146.978855034684,1.6625065785176034e-9,9.348256384138197e-11,4031 milliseconds,4148.037041684966,8.216362624898381e-10,2.936726865657024e-11,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
18,18,40,26319 milliseconds,4176.129688874118,3.0887845448089016e-10,0.0009413566954092914,7189 milliseconds,4176.124394528617,2.87173913478323e-10,0.0009498953382845891,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
19,18,40,30369 milliseconds,4106.940953147208,4.845692251207987e-16,1.5952307622363566e-5,1795 milliseconds,4106.940954843042,4.758557039149471e-16,1.5908180760149644e-5,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
20,18,40,65571 milliseconds,4162.056431947588,4.24151845656554e-13,2.9339153478393953e-8,2001 milliseconds,4162.056705184636,4.295786405984893e-13,2.9480773984523022e-8,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
21,18,40,80518 milliseconds,4004.9247767456686,2.8383827932161392e-14,2.2806534204798193e-9,3456 milliseconds,4004.924776380976,2.842505951575682e-14,2.2751124944810075e-9,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
22,18,40,22843 milliseconds,4230.423378682543,1.8852651365722314e-10,2.158100899047128e-6,4422 milliseconds,4230.423379135996,1.888880597913071e-10,2.1583617537274336e-6,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
23,18,40,22308 milliseconds,3931.3154669160117,5.00207256201216e-11,2.980901686887105e-8,2799 milliseconds,3931.0287707240436,2.9059522058815895e-11,1.1284287733129365e-8,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
24,18,40,38236 milliseconds,4147.348513468995,1.4748594956320754e-11,0.0012230079850564374,1798 milliseconds,4147.422210563676,1.4842861988636453e-11,0.001199931519835193,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
25,18,40,52434 milliseconds,4068.740531980835,9.066383810632191e-11,2.769298577050664e-6,2671 milliseconds,4068.7405320915964,9.067781211672264e-11,2.770568437923167e-6,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
1,20,40,50777 milliseconds,3921.6576127594867,8.594486183772271e-14,6.212329653130591e-13,3640 milliseconds,3922.327858606123,1.0021657943149172e-13,8.19645928428902e-13,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
2,20,40,36844 milliseconds,4099.7495497517775,3.0851675659743585e-11,4.6396988418048067e-8,2273 milliseconds,4100.092846611132,3.767350581841127e-11,6.34342083059947e-8,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
3,20,40,40202 milliseconds,4135.6722893472615,8.385506289723389e-9,0.07241773725907254,2717 milliseconds,4135.672289897746,8.348431794449347e-9,0.07240324975429098,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
4,20,40,23962 milliseconds,4102.659539197297,1.6387461881157878e-9,0.07629111021820971,2889 milliseconds,4102.659539407701,1.6394668700693695e-9,0.0763148179040184,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
5,20,40,64774 milliseconds,4155.318641057373,1.213787604241753e-10,6.634631670308215e-6,5602 milliseconds,4155.318642942998,1.216572916109772e-10,6.6330506515320425e-6,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
6,20,40,44224 milliseconds,4144.894801034106,4.878883637972306e-13,5.19568214412115e-13,4240 milliseconds,4144.894801201605,4.845340007674835e-13,5.188122847337164e-13,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
7,20,40,38129 milliseconds,4062.203427878602,4.5915514201916834e-18,1.8270582207386334e-6,2991 milliseconds,4062.2034279252775,4.560538016935542e-18,1.8259232209456286e-6,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
8,20,40,45233 milliseconds,4066.5261757944118,6.51971907615951e-13,4.244408267847556e-6,3355 milliseconds,4066.5261758721026,6.544670112286229e-13,4.244634032523103e-6,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
9,20,40,30841 milliseconds,4117.590282613124,5.5134806667663815e-12,5.038729646976377e-6,4486 milliseconds,4117.488136196374,6.811156209717659e-12,5.437508356529159e-6,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
10,20,40,40982 milliseconds,4137.280268109141,2.8969335518838233e-10,2.223676398093346e-5,2795 milliseconds,4137.561573291399,2.9149917066129543e-10,2.668195710616458e-5,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
11,20,40,42422 milliseconds,4048.1649780450807,3.447913893934645e-15,2.3323628860734676e-6,3073 milliseconds,4048.1649792608364,3.4824779163912518e-15,2.3411127891712705e-6,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
12,20,40,66898 milliseconds,4015.3407424333845,4.785554017502323e-16,1.5216417753427728e-9,7298 milliseconds,4015.3407536962977,4.823732624231313e-16,1.522122142707078e-9,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
13,20,40,28658 milliseconds,4263.145086285675,4.522258048512362e-12,1.972215529612378e-6,3205 milliseconds,4263.145086254483,4.53895253998863e-12,1.9727748998314036e-6,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
14,20,40,25524 milliseconds,4190.539393791009,3.6367593654587224e-12,9.412869385721935e-5,2080 milliseconds,4190.561457538567,3.627233253727535e-12,9.232896781176279e-5,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
15,20,40,49715 milliseconds,4209.196817116501,4.09869198814822e-15,3.838575917562236e-9,5227 milliseconds,4209.14290736364,3.5287298813875153e-15,3.5979076611109887e-9,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
16,20,40,42087 milliseconds,4084.264881216232,8.520273343999471e-17,0.0002421095407753768,2063 milliseconds,4084.6611835422377,8.992378632967187e-17,0.00022973037324476738,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
17,20,40,35785 milliseconds,4082.442436205747,9.56130022133421e-14,0.0024799802739180724,3202 milliseconds,4082.4423932877935,9.448002373070244e-14,0.0024786466111645644,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
18,20,40,51087 milliseconds,4004.2671001155536,2.305546999121122e-10,0.01679100004820427,3390 milliseconds,4006.3804616020107,1.1590990934113298e-10,0.014002419689883038,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
19,20,40,51616 milliseconds,4085.3979294059063,1.4673620858803935e-13,1.1927864835949827e-6,3687 milliseconds,4085.3979362108894,1.469171970468173e-13,1.1919745751001318e-6,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
20,20,40,36881 milliseconds,4182.830984717849,2.3916392244167614e-11,0.005723859447926664,6609 milliseconds,4182.82574606527,2.2761245734679708e-11,0.005693424500707283,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
21,20,40,21939 milliseconds,4156.261020083872,3.6439942030689975e-17,5.771897794413476e-14,2967 milliseconds,4156.4232396298385,5.3818165401677153e-17,7.147521442148243e-14,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
22,20,40,44879 milliseconds,4129.577351125741,3.8975531026148235e-16,5.635267472965932e-7,3688 milliseconds,4129.577351406963,3.8886139064293995e-16,5.634976532798905e-7,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
23,20,40,44638 milliseconds,4128.350417454966,5.6047145960576246e-12,5.208562355118216e-7,1591 milliseconds,4128.987770131578,3.51293132237229e-12,3.9755172381702735e-7,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
24,20,40,28572 milliseconds,4132.67894543644,0.08642539975693889,1.140205161162526e-6,4252 milliseconds,4126.0821755202305,1.2514134232504083e-9,5.706677173201145e-7,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
25,20,40,49284 milliseconds,3923.728806935283,1.716708650678262e-12,2.7778501994116773e-7,4058 milliseconds,3923.7288071763587,1.723434305853629e-12,2.7785028435865883e-7,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
1,10,50,48418 milliseconds,4058.8937565432298,2.691646435619251e-10,0.017887447258810488,2657 milliseconds,4058.9358155097716,2.455993090752672e-10,0.01748672966070865,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
2,10,50,61994 milliseconds,4144.05167460947,7.53173540233116e-11,0.046542955467950835,1576 milliseconds,4144.844733968653,3.371099317480987e-11,0.04014866891413594,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
3,10,50,55386 milliseconds,4268.818512296387,6.5786232027910664e-12,0.0016282531000195875,3519 milliseconds,4268.777359010913,6.220085951974311e-12,0.0020750154874502463,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
4,10,50,36049 milliseconds,4109.434155371795,9.401731795314251e-14,9.514342841333398e-11,3280 milliseconds,4109.434155405308,9.403926414979218e-14,9.513032726142922e-11,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
5,10,50,53988 milliseconds,4162.110787129425,1.0741234750561228e-11,0.0008426757060313698,2081 milliseconds,4162.905363139355,1.7240497208335318e-11,0.0011949540188426826,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
6,10,50,35166 milliseconds,3971.9345990718666,1.5306671359333185e-13,8.827495294806516e-10,3538 milliseconds,3971.9284099694437,1.484383305293049e-13,8.771162494747642e-10,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
7,10,50,35219 milliseconds,4117.6658027663525,1.3995194006428857e-12,1.4860153113141992e-8,2818 milliseconds,4117.665756704392,1.4196622784951668e-12,1.4858937288881089e-8,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
8,10,50,71374 milliseconds,4189.576956757985,4.116787544966969e-12,4.986745853259024e-10,6070 milliseconds,4189.576967350923,4.087955712345004e-12,4.986835484942645e-10,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
9,10,50,61093 milliseconds,4155.920108321563,7.514182339582147e-12,3.463121747864687e-13,4199 milliseconds,4155.9201084054575,7.547753105027836e-12,3.4624112762293e-13,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
10,10,50,56143 milliseconds,3995.571761060387,1.7437776835800523e-13,1.6863078686795182e-6,1739 milliseconds,3996.408007140402,3.7526030754013885e-13,2.5873244532957545e-6,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
11,10,50,32725 milliseconds,4063.9122480192673,1.6905743640587872e-15,3.4679276124222084e-5,1785 milliseconds,4063.9164273386446,1.8137017235570535e-15,3.555224213620466e-5,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
12,10,50,35037 milliseconds,4096.2020918541075,1.97552792183975e-13,0.0018947304318089268,2870 milliseconds,4096.222698022202,1.973018606101155e-13,0.0018849081974188853,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
13,10,50,41269 milliseconds,4036.9020553118644,3.278644807488827e-15,1.7240081156244015e-8,3189 milliseconds,4036.902055377423,3.272893990987027e-15,1.7255640244034097e-8,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
14,10,50,48584 milliseconds,4074.731508872732,3.224532203647787e-11,0.0018133169350859004,2391 milliseconds,4074.7338721791743,3.2387377330073804e-11,0.0018243134287335527,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
15,10,50,42803 milliseconds,4122.805772188549,3.441721559516645e-14,1.8198080389070354e-8,2434 milliseconds,4124.0901584833155,3.4363153723416214e-14,1.3281952827530284e-8,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
16,10,50,44315 milliseconds,4070.786671595541,4.484326037093535e-11,3.1006307330403957e-8,4910 milliseconds,4070.7866751777765,4.4992573823698354e-11,3.092179325036957e-8,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
17,10,50,81113 milliseconds,4166.550039367535,1.1496909363370527e-10,0.00023706061589171952,3845 milliseconds,4166.550040246293,1.1341463091106971e-10,0.00023720100984380566,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
18,10,50,42246 milliseconds,4236.318241749567,2.608304338665793e-11,0.0006983302205180579,2803 milliseconds,4236.945777293458,4.8070672694388264e-11,0.0009085377602260304,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
19,10,50,37062 milliseconds,3935.196443997972,7.648483910125973e-12,0.0011078323987337786,2999 milliseconds,3935.196443386159,7.636028452534496e-12,0.0011059055096520269,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
20,10,50,44009 milliseconds,4227.023967538338,1.2548169490148331e-9,0.00047669551502594167,2122 milliseconds,4227.023970156867,1.2494103061602105e-9,0.00047723372415164504,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
21,10,50,17124 milliseconds,4111.687827109103,1.599284692375023e-14,1.5656026009197577e-6,3575 milliseconds,4111.4368608862205,6.708474526629747e-15,1.0048601746157534e-6,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
22,10,50,54548 milliseconds,4097.43964025114,9.140568792823077e-10,1.0644869305719821e-10,3181 milliseconds,4097.887953678312,5.47274105569667e-10,7.077379222223193e-11,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
23,10,50,25190 milliseconds,4104.059867144228,7.979898234737786e-12,0.10542808562067583,3763 milliseconds,4104.059867867356,8.029523660597655e-12,0.10532801365265092,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
24,10,50,47094 milliseconds,4168.941442880845,2.7960701339402235e-11,5.369412340153475e-8,1971 milliseconds,4168.944096288605,2.7349715474265282e-11,5.3803503609996925e-8,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
25,10,50,27594 milliseconds,4147.268488190935,4.3883859148446985e-14,2.939999293586609e-5,1934 milliseconds,4147.369834177732,5.376959326229799e-14,2.981215334050228e-5,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
1,12,50,54229 milliseconds,4123.61705122232,1.9501924107114444e-10,3.51837953568952e-5,2142 milliseconds,4125.137450518421,2.1102790678323513e-10,3.0144014473377e-5,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
2,12,50,50164 milliseconds,3987.202040829647,6.058274654630388e-13,4.3258895074041084e-14,4798 milliseconds,3987.2020419622822,6.11508833605312e-13,4.33373525710292e-14,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
3,12,50,39391 milliseconds,4169.0592832346,1.319631910487599e-10,0.0006294193912756124,2932 milliseconds,4168.832402533229,1.535516893767403e-10,0.0006038243524305034,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
4,12,50,43988 milliseconds,4136.430649724131,2.6998075877487627e-12,9.919111665718048e-5,2739 milliseconds,4136.430642250163,2.7075192480950327e-12,9.918942499364037e-5,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
5,12,50,67008 milliseconds,4161.884078433496,1.9064659379710168e-18,2.1295576987466414e-9,1762 milliseconds,4162.989637003929,8.422278766491668e-18,2.624835975388893e-9,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
6,12,50,68372 milliseconds,4198.799404603663,3.3161910517319037e-13,3.5469872579474592e-6,2376 milliseconds,4199.1265391998695,2.4070008984872677e-13,2.9383315096113585e-6,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
7,12,50,32023 milliseconds,4224.661848673292,3.1899357256567465e-14,1.8099634725464087e-5,3649 milliseconds,4224.6618514230895,3.296443946132837e-14,1.8102574637687393e-5,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
8,12,50,53586 milliseconds,4113.060592520893,4.008145598476673e-19,3.1635709362475657e-7,6804 milliseconds,4113.060589073326,4.026665869748593e-19,3.1621143143436686e-7,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
9,12,50,77072 milliseconds,4051.130924076947,2.5275646635188318e-11,1.2223809397073325e-9,9137 milliseconds,4051.0439162794155,2.7271574477854738e-11,1.2910268613896189e-9,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
10,12,50,33126 milliseconds,4062.3173310391544,1.8631835744024563e-11,0.0012637347626259256,7203 milliseconds,4062.312752882746,1.8024675975769057e-11,0.0012622950326924064,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
11,12,50,42791 milliseconds,4126.097912030234,9.055819850791413e-11,3.7882666860172235e-7,3559 milliseconds,4126.097912548039,8.983673357310015e-11,3.7916698576629784e-7,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
12,12,50,36430 milliseconds,4095.9906389785892,2.759922246914517e-10,5.045816442409261e-9,4161 milliseconds,4095.9906404062967,2.7635309539447516e-10,5.051802562071527e-9,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
13,12,50,44349 milliseconds,4218.628027235253,9.944370557585996e-10,0.1629531285388264,4252 milliseconds,4218.628031951172,1.0299332968161473e-9,0.1629904055555685,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
14,12,50,51879 milliseconds,4148.54508401659,2.807835094386311e-9,4.431253130843759e-5,2617 milliseconds,4148.545081091557,2.8400772270254852e-9,4.4216532209909306e-5,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
15,12,50,50253 milliseconds,3949.0074363883045,2.3060785978820414e-12,2.4435828182180226e-8,3257 milliseconds,3949.0074368527717,2.3078301585271626e-12,2.4454045766124565e-8,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
16,12,50,51380 milliseconds,4208.717788336121,2.614091793550622e-14,3.354303724731382e-8,3254 milliseconds,4209.043558310437,2.886637047004547e-14,3.5397015898272846e-8,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
17,12,50,47906 milliseconds,4158.918789002805,2.928912494826958e-18,8.055862645475156e-9,3574 milliseconds,4158.918789109507,2.954586124503765e-18,8.05892513485059e-9,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
18,12,50,41096 milliseconds,4177.934592035367,6.6819337101604e-10,0.0039926618168221245,5076 milliseconds,4177.934593165614,6.683724692102073e-10,0.003994279534237118,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
19,12,50,83951 milliseconds,4054.229405107131,1.1097571991433553e-10,1.562478408452709e-8,2818 milliseconds,4053.649142563647,1.1609458286257569e-10,2.3041725552014337e-8,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
20,12,50,45020 milliseconds,4102.399488017692,2.8625932122384346e-13,3.3748194295890077e-8,2525 milliseconds,4102.399488137009,2.879610265336764e-13,3.3736495160593735e-8,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
21,12,50,55211 milliseconds,3934.9614698426653,8.236634982777501e-11,0.002632958553384564,1585 milliseconds,3935.231778984041,1.0274353499565923e-10,0.0030194658397714167,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
22,12,50,33678 milliseconds,4074.047726671371,1.398679586660386e-9,4.664782381619701e-5,3218 milliseconds,4074.0477283106,1.3972923322807277e-9,4.66373946559674e-5,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
23,12,50,48370 milliseconds,4127.769366290568,1.1700034578231257e-10,0.0011584931103146578,3466 milliseconds,4127.769366369566,1.1706768518847736e-10,0.0011591479193078331,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
24,12,50,48125 milliseconds,4088.777806310253,5.1792598035035e-12,5.771619744999485e-10,5063 milliseconds,4088.777820550455,5.0945504358731496e-12,5.777154492154077e-10,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
25,12,50,46893 milliseconds,4148.111694377158,1.4193369352686073e-11,4.544835883665974e-5,3711 milliseconds,4148.11169457537,1.4168305517311293e-11,4.5454536845968744e-5,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
1,14,50,101878 milliseconds,4082.5192241826285,3.639296540373157e-13,0.0354128879662659,11317 milliseconds,4082.519224323682,3.634095620745475e-13,0.035439891530547725,2,5,8,0.1,0.2,0,0.108,0.1,0.1,0.1
