"","reps","n","iteration","Duration_NelderMead_nAGQ0","Pvalues_NelderMead_nAGQ0_Accuracy","Pvalues_NelderMead_nAGQ0_Precision","AIC_NelderMead_nAGQ0","Duration_NelderMead_nAGQ1","Pvalues_NelderMead_nAGQ1_Accuracy","Pvalues_NelderMead_nAGQ1_Precision","AIC_NelderMead_nAGQ1","Duration_Bobyqa_nAGQ0","Pvalues_Bobyqa_nAGQ0_Accuracy","Pvalues_Bobyqa_nAGQ0_Precision","AIC_Bobyqa_nAGQ0","Duration_Bobyqa_nAGQ1","Pvalues_Bobyqa_nAGQ1_Accuracy","Pvalues_Bobyqa_nAGQ1_Precision","AIC_Bobyqa_nAGQ1","Duration_nloptwrap_nAGQ0","Pvalues_nloptwrap_nAGQ0_Accuracy","Pvalues_nloptwrap_nAGQ0_Precision","AIC_nloptwrap_nAGQ0","Duration_nloptwrap_nAGQ1","Pvalues_nloptwrap_nAGQ1_Accuracy","Pvalues_nloptwrap_nAGQ1_Precision","AIC_nloptwrap_nAGQ1","Range_PSE_Difference","StandardValues","Range_JND_Difference","Multiplicator_PSE_Standard","Multiplicator_SD_Standard","SD_ResponseFunction","Mean_Variability_Between","SD_Variability_Between","nIterations"
"493",60,12,18,4.84628915786743,8.5336699793873e-28,0.0287182136334061,2371.97932835984,14.9376049041748,2.42940698882356e-27,0.0734292458718926,2371.96738145182,4.90640497207642,8.5336699793873e-28,0.0287182136334061,2371.97932835984,10.0512478351593,2.42646206835535e-27,0.0734359339050231,2371.96738131936,1.82408905029297,6.19995692325423e-30,0.0307463871218288,2371.56810632443,4.09599900245667,2.61060346063251e-29,0.0743184371265531,2371.55940188415,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"494",60,12,19,6.66616106033325,7.87240386962111e-15,0.0078372189313888,2533.25600749423,30.7934050559998,2.44159253405586e-14,0.0555958693576809,2533.24110865001,6.74537396430969,7.87240386962111e-15,0.0078372189313888,2533.25600749423,12.611829996109,2.5940931703502e-14,0.0555235874058982,2533.24110735625,1.55891108512878,4.99516814231995e-15,0.00815439397694785,2533.25909180563,4.10584497451782,3.24637121754106e-14,0.0562325306085224,2533.24433563929,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"495",60,12,20,3.42332911491394,3.21573506012361e-14,0.0598415395644865,2472.15190368106,43.5369298458099,2.51952772610381e-13,0.168316031585733,2472.13106678672,3.4642961025238,3.21573506012361e-14,0.0598415395644865,2472.15190368106,8.14987587928772,2.8248284003325e-13,0.165665697218178,2472.13047831424,1.54146599769592,1.61959182336841e-10,0.0613071819671407,2470.94933190623,4.19474911689758,5.03167307378368e-10,0.159040242115035,2470.93735148878,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"496",60,12,21,5.9695200920105,6.75826593470373e-08,2.28293810218675e-06,2538.68704634574,22.8131840229034,8.39346309111094e-08,0.000540369642538545,2538.67107528396,5.9678840637207,6.75826593470373e-08,2.28293810218675e-06,2538.68704634574,12.6668307781219,8.5362043610926e-08,0.000535685009924221,2538.67084063336,1.83004593849182,6.65001134374351e-08,1.86005139093927e-06,2538.70555810446,3.96851015090942,1.11783602839327e-07,0.000595727107616324,2538.70273412095,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"497",60,12,22,6.48853611946106,1.28106873110449e-10,6.38734210768241e-05,2421.70871657195,21.5964798927307,4.21010491337066e-10,0.0084605534745512,2421.68262525279,6.52462697029114,1.28106873110449e-10,6.38734210768241e-05,2421.70871657195,13.5994610786438,4.29860029239249e-10,0.00840731211212604,2421.68257208582,1.84637784957886,1.30813763562368e-10,7.29310159346848e-05,2421.74258399331,4.36756205558777,5.39509456555604e-10,0.00870902534959605,2421.7204779133,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"498",60,12,23,5.58321094512939,9.67801116339251e-09,0.00708048605306001,2451.98592346327,20.3848922252655,4.35332689108554e-08,0.029873639210665,2451.94353381105,5.59231901168823,9.67801116339251e-09,0.00708048605306001,2451.98592346327,11.2671999931335,4.35407910308088e-08,0.0298636206168842,2451.94353032989,2.20858693122864,9.74662390103968e-09,0.0071556565975729,2451.98619633695,4.73495888710022,3.99506084733123e-08,0.029571861962389,2451.94551022953,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"499",60,12,24,5.83139204978943,5.02037155754125e-11,0.0344663392781224,2481.47756923344,17.1511800289154,9.1031665642703e-10,0.173714539966143,2481.45293061547,5.84012818336487,5.02037155754125e-11,0.0344663392781224,2481.47756923344,11.2634868621826,9.15457928860804e-10,0.173395686952527,2481.45291382456,1.48438286781311,5.17386424600017e-11,0.0331605079488385,2481.47986374531,4.26106810569763,1.00290023784284e-09,0.173299552337557,2481.4549422489,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"500",60,12,25,4.93598389625549,1.34988404779633e-11,1.33762521910803e-05,2413.5600010072,29.9354159832001,1.61694660056296e-11,0.00308460227127687,2413.54506672301,4.88175702095032,1.34988404779633e-11,1.33762521910803e-05,2413.5600010072,10.7919411659241,1.61898092994625e-11,0.00306853476116611,2413.54502961845,1.89594101905823,1.24289159522069e-11,1.39995886899621e-05,2413.56009363589,4.35788106918335,1.61643215536804e-11,0.00325449958911346,2413.5453684389,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"501",60,14,1,7.67488789558411,8.81902979695481e-14,0.23980259395649,2888.44276255327,23.5929071903229,2.30965775777509e-13,0.46534691116956,2888.43739282107,7.66501593589783,8.81902979695481e-14,0.23980259395649,2888.44276255327,14.7693700790405,2.19691180977481e-13,0.465130362561744,2888.43732997896,2.1959331035614,1.36403176192567e-23,0.264754537609532,2890.47290419268,4.83031511306763,8.39217851532772e-22,0.493677701461881,2890.47059733728,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"502",60,14,2,8.98999810218811,1.49466473406994e-19,0.0299712542382443,2931.68137128945,25.1071448326111,2.20112800954369e-19,0.170661345667681,2931.65966550671,9.00585508346558,1.49466473406994e-19,0.0299712542382443,2931.68137128945,18.4244730472565,2.1906155794422e-19,0.170667608258097,2931.65966419938,3.96878695487976,1.50936868133404e-19,0.0300327969828827,2931.68144138814,7.11295390129089,2.22607136463369e-19,0.171483568531097,2931.66016399935,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"503",60,14,3,13.8660359382629,1.720838429641e-17,0.000382871586381536,2812.81131270076,30.6514780521393,7.72066822958672e-17,0.00507293935610505,2812.79747077518,13.8492879867554,1.720838429641e-17,0.000382871586381536,2812.81131270076,23.1248760223389,7.8849285776128e-17,0.0050400436357339,2812.79740500356,3.01605010032654,7.68055118157064e-17,0.0003856769147995,2813.20967485301,5.82147884368896,3.84643645254242e-16,0.00496589627960858,2813.19792137653,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"504",60,14,4,8.73902797698975,4.81549128975932e-14,3.5082235350895e-07,2874.41579438688,44.6606349945068,4.45979587233814e-14,7.64690957804301e-05,2874.3955026326,8.78904604911804,4.81549128975932e-14,3.5082235350895e-07,2874.41579438688,20.4633619785309,4.44369182727268e-14,7.78026713814696e-05,2874.39549874057,3.50101804733276,3.69874019951713e-14,3.88321242380585e-07,2874.27194463864,6.98726296424866,3.33677563146572e-14,8.21790366453212e-05,2874.25265365048,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"505",60,14,5,6.12850499153137,7.74213950190351e-18,0.000149846218766974,2846.20256139276,19.8451690673828,4.98490540177094e-17,0.00399460126818015,2846.17633975241,6.03688216209412,7.74213950190351e-18,0.000149846218766974,2846.20256139276,12.9122629165649,5.00308848781594e-17,0.00397884693438953,2846.17631038397,1.84364295005798,8.10125720746685e-18,0.000150806924799477,2846.20503738998,4.91054201126099,4.61949161625127e-17,0.00402092767487467,2846.17727838608,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"506",60,14,6,12.0896739959717,1.08776163222582e-21,0.0112011486840482,2846.54793556098,32.1800849437714,2.298197930919e-21,0.0443560716669382,2846.53402685358,12.0930771827698,1.08776163222582e-21,0.0112011486840482,2846.54793556098,17.4210369586945,2.29485636239503e-21,0.0443486071748766,2846.53402683916,1.86097192764282,5.52780782152695e-20,0.0104605894352693,2846.12325079438,4.898118019104,1.17609802803203e-19,0.0421115859000606,2846.10479054152,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"507",60,14,7,4.49209594726562,1.13965833073558e-09,0.000641395098681988,2910.31592293686,14.7522900104523,2.25891047640824e-09,0.00650843469291915,2910.29658458029,4.51806807518005,1.13965833073558e-09,0.000641395098681988,2910.31592293686,10.8903858661652,2.2483829434133e-09,0.00650944353925947,2910.2965844503,2.19247817993164,5.66471075936509e-10,0.000680507919169146,2910.24635011444,4.89891982078552,1.23950647045517e-09,0.00680409816486884,2910.22651232732,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"508",60,14,8,4.01001691818237,2.05255732619726e-24,0.0115301532617536,2834.23164981214,14.7403810024261,9.43687393944809e-24,0.0801561836588252,2834.21872611559,3.9997410774231,2.05255732619726e-24,0.0115301532617536,2834.23164981214,11.8752889633179,9.39970271753751e-24,0.0801535059625599,2834.21872609715,2.91999697685242,2.02293016318956e-24,0.0115707370509091,2834.23166696198,5.31183195114136,2.17744124067217e-23,0.0837343308055928,2834.22940858778,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"509",60,14,9,21.3364980220795,6.80106778579592e-12,0.000491869584827552,2973.85613647145,31.2431638240814,6.26766694992376e-11,0.0155489792447169,2973.83888687281,21.340213060379,6.80106778579592e-12,0.000491869584827552,2973.85613647145,30.1506230831146,6.24584880665823e-11,0.0155299648017338,2973.83888676811,2.24661588668823,6.40771866491396e-12,0.00044179699981475,2973.73749152041,5.37832593917847,6.72360773972066e-11,0.0147996501217261,2973.72200823627,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"510",60,14,10,6.23517799377441,7.01255692586727e-12,5.71562717663792e-06,2910.49003932614,17.6175119876862,3.4625272467808e-10,0.00264565071407266,2910.47892990072,6.22217202186584,7.01255692586727e-12,5.71562717663792e-06,2910.49003932614,13.4897129535675,3.49139767011015e-10,0.00262469565860081,2910.47883978652,1.63017606735229,5.97816077797063e-12,5.65807896802099e-06,2910.49063185797,4.51765203475952,3.24194104317278e-10,0.00254223040358112,2910.4803341688,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"511",60,14,11,18.182923078537,1.57348450466286e-13,1.04879003377623e-10,2856.59648493504,52.2744698524475,1.84132441214111e-13,4.489774645054e-06,2856.57781863757,18.2355191707611,1.57348450466286e-13,1.04879003377623e-10,2856.59648493504,28.9273879528046,1.84182466215428e-13,4.48741286131825e-06,2856.57779471805,2.43470191955566,2.10304669655826e-13,2.25207137622489e-10,2856.45680047457,5.59559416770935,2.91816881388222e-13,4.79551128710467e-06,2856.4404142605,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"512",60,14,12,3.2132089138031,1.02673593906439e-08,0.00027391344132242,2948.40654475715,28.6426301002502,1.72871762449709e-08,0.00283096978466547,2948.38337330132,3.23711895942688,1.02673593906439e-08,0.00027391344132242,2948.40654475715,8.04645705223083,1.72248459641105e-08,0.00283475185643105,2948.3833720364,1.45384287834167,6.654908476933e-10,0.000183853278451477,2947.1791210129,4.2734911441803,1.77275963358136e-09,0.00227451127534291,2947.1581946696,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"513",60,14,13,26.6895399093628,1.87584533658731e-10,3.22181215233286e-07,2777.52448584862,43.755704164505,1.28972774248972e-10,0.00348293137524817,2777.49429407344,26.949756860733,1.87584533658731e-10,3.22181215233286e-07,2777.52448584862,36.8653829097748,1.29746514018654e-10,0.00348189786680699,2777.49421909897,2.7509229183197,1.89413724881867e-10,3.18007116669403e-07,2777.52991255938,5.6783390045166,1.46574018112608e-10,0.00355047857273945,2777.49944256773,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"514",60,14,14,6.57257390022278,5.96508287533859e-16,0.0012854985062964,2974.21610429432,21.2876410484314,2.29042798507531e-15,0.0166806957761693,2974.20131115376,6.53880095481873,5.96508287533859e-16,0.0012854985062964,2974.21610429432,12.9668750762939,2.40379544580894e-15,0.0165368773510265,2974.20115700728,2.5936598777771,6.11417031597597e-16,0.00128019310041021,2974.21612959213,5.12506914138794,5.31211587601822e-15,0.0175112037655961,2974.21442172487,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"515",60,14,15,13.3207428455353,3.53002876841793e-28,0.000988861469654536,2889.11970255682,34.3217310905457,3.89229189096813e-28,0.00935023595498875,2889.11115859612,13.3377499580383,3.53002876841793e-28,0.000988861469654536,2889.11970255682,25.6683919429779,3.85619866249853e-28,0.00935763606069288,2889.1111545242,1.95709896087646,3.7083751579835e-28,0.000987574192801578,2889.11971188503,4.39535903930664,7.0084782199321e-28,0.00992679820467336,2889.11780397892,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"516",60,14,16,6.67751312255859,6.761384975504e-16,0.000495481890649505,2859.77342216426,17.4855239391327,1.43118988826799e-13,0.0221576800883408,2859.73769920859,6.65597200393677,6.761384975504e-16,0.000495481890649505,2859.77342216426,12.5697469711304,1.46851177552006e-13,0.0220525477188166,2859.73765936585,1.53226804733276,6.766135854034e-15,0.000835799719378047,2860.98126529102,4.77125597000122,7.55081080796428e-13,0.0279076523561913,2860.95994249478,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"517",60,14,17,3.82838201522827,1.00779772181051e-19,0.988857305210223,2972.72605397691,39.2885179519653,3.85783104465743e-19,0.999831798664212,2972.71872116299,3.83699607849121,1.00779772181051e-19,0.988857305210223,2972.72605397691,9.31972694396973,3.850980752011e-19,0.999746563484603,2972.71872077806,1.53229999542236,1.51397064396658e-20,0.98235823433333,2972.82887784011,4.31838703155518,6.20181087487997e-20,0.997174097090757,2972.82279196685,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"518",60,14,18,31.8562910556793,3.13022185476203e-22,0.0620456160734418,2865.05476263641,41.6795139312744,8.31336235914972e-22,0.200403399366617,2865.04576002988,31.6808440685272,3.13022185476203e-22,0.0620456160734418,2865.05476263641,53.7152180671692,8.3072759938972e-22,0.200341168027128,2865.04575773589,2.50779891014099,7.7688073522988e-22,0.0627084120887738,2865.06256416929,5.13530302047729,3.36615662315154e-21,0.208574608210722,2865.05959878245,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"519",60,14,19,7.99929690361023,2.75619728314277e-15,0.0367753314672358,2850.69085948417,20.3838770389557,2.64500178536405e-15,0.158552674511569,2850.65734461088,7.97930693626404,2.75619728314277e-15,0.0367753314672358,2850.69085948417,14.4979469776154,2.64948693579638e-15,0.158583439179642,2850.65733802705,2.09628510475159,2.95256382791063e-15,0.0370183599461717,2850.69109138344,5.44264602661133,3.25146715245439e-15,0.157446451500247,2850.65765303164,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"520",60,14,20,7.27578616142273,3.04856701717012e-07,1.33825454336965e-06,2887.93952978235,25.2015688419342,3.18995481623332e-07,0.00210632504568903,2887.91099212108,7.30752801895142,3.04856701717012e-07,1.33825454336965e-06,2887.93952978235,15.5908689498901,3.17625439610588e-07,0.0021061410251993,2887.91099143603,3.82271599769592,6.15854546371923e-07,1.2303698328265e-06,2887.46358412861,6.4655442237854,6.68270374616065e-07,0.00203272919341567,2887.43916099536,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"521",60,14,21,4.73861193656921,6.76346192422474e-15,0.00240855909442012,2893.79045238659,25.9901089668274,2.34382167204652e-14,0.0130909072589851,2893.75450124796,4.73992300033569,6.76346192422474e-15,0.00240855909442012,2893.79045238659,9.96774005889893,2.35118980006309e-14,0.0130826752429172,2893.75450102125,2.17304491996765,6.99328402765978e-15,0.0024127836403612,2893.78969313921,5.13677096366882,2.12876031292969e-14,0.0129394775405865,2893.75437141736,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"522",60,14,22,16.1244330406189,3.33179831831874e-17,8.04898557073029e-05,2936.49816776069,43.1321430206299,5.79169556779616e-17,0.00547209807631232,2936.47994385308,16.1786208152771,3.33179831831874e-17,8.04898557073029e-05,2936.49816776069,29.3479681015015,5.82444438681928e-17,0.0054704795867155,2936.47993292212,2.08088994026184,3.33409547112663e-17,7.63627267736962e-05,2936.50107011762,4.7584969997406,5.28876604957697e-17,0.0060833682810062,2936.48888232488,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"523",60,14,23,15.8310830593109,7.47989057602873e-10,1.82291239127944e-06,2869.94675365868,30.6956770420074,7.30028454758297e-10,0.000344885602460862,2869.92652514703,15.7942340373993,7.47989057602873e-10,1.82291239127944e-06,2869.94675365868,29.2685470581055,7.32209031456319e-10,0.000344715968856414,2869.92650932141,2.24930095672607,8.57848334596375e-10,1.68893785248821e-06,2869.94907901777,4.73287320137024,1.28156603597055e-09,0.000387562657514605,2869.94576744611,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"524",60,14,24,1.00182651678721,3.39458920364727e-19,0.167510855389318,2941.4059479541,1.13772639830907,7.96971357184347e-19,0.345190284313709,2941.38822032571,1.00093238353729,3.39458920364727e-19,0.167510855389318,2941.4059479541,1.08541105190913,7.88608748222824e-19,0.344761228019213,2941.38822037751,1.30348110198975,3.08668599624284e-19,0.169979055124902,2941.40631658645,3.83574295043945,1.57551346791566e-18,0.35062026518407,2941.40391769968,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"525",60,14,25,24.5290470123291,1.71409968846263e-13,0.000357158477345308,2846.82956256243,51.0444509983063,1.80943674342831e-13,0.00172040949780514,2846.80866984558,24.5966670513153,1.71409968846263e-13,0.000357158477345308,2846.82956256243,31.0980451107025,1.81156013855669e-13,0.00172130189684241,2846.80866992391,2.76678085327148,1.7187323698954e-13,0.000361053671670124,2846.83231336194,5.6326539516449,2.23665738576149e-13,0.00168415219485247,2846.81219134304,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"526",60,16,1,8.78063082695007,9.7037765576197e-23,1.94449587010489e-05,3248.07759479852,28.2742850780487,2.28989246224268e-22,0.0045612514733547,3248.06494467415,8.7559130191803,9.7037765576197e-23,1.94449587010489e-05,3248.07759479852,18.3028600215912,2.28372090022506e-22,0.00456006346211189,3248.06492518294,2.25500893592834,1.99816693858473e-20,2.22932808568628e-05,3249.27389474622,5.12958788871765,7.56135829426832e-20,0.0051927710902621,3249.27135812292,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"527",60,16,2,8.33174991607666,1.30095900397638e-09,1.16114835321852e-09,3330.53129081977,24.689414024353,5.92354166762752e-09,0.000192198326179809,3330.50741562073,8.32918906211853,1.30095900397638e-09,1.16114835321852e-09,3330.53129081977,18.1146149635315,5.981086563623e-09,0.000190772901844443,3330.50737087201,2.82746696472168,1.29349855152646e-09,1.13851621358154e-09,3330.53136592988,5.88563799858093,7.71127056312849e-09,0.000191247653044934,3330.5134252443,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"528",60,16,3,14.1356949806213,1.68213398927102e-12,2.71682668667345e-06,3201.48292454777,31.2682728767395,2.73949740858375e-12,0.00105294727700103,3201.44836346949,14.1247341632843,1.68213398927102e-12,2.71682668667345e-06,3201.48292454777,24.7670578956604,2.79083454661107e-12,0.00104766459883518,3201.44826857761,2.08255100250244,7.72954843450087e-13,4.76499755808613e-06,3201.95337503411,5.65731811523438,1.96258915841828e-12,0.00124354497435073,3201.92065552472,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"529",60,16,4,12.1314811706543,1.4536396798146e-11,6.05603429953467e-06,3217.88341549587,26.793251991272,2.25693977039812e-11,0.000830919461991702,3217.85892030989,12.0843839645386,1.4536396798146e-11,6.05603429953467e-06,3217.88341549587,23.1008038520813,2.25446344664168e-11,0.000826442702552214,3217.85886569252,1.67245388031006,8.91621119990873e-11,5.74456969765308e-06,3218.09832383713,4.75207781791687,1.87723257245996e-10,0.000841238191934604,3218.0839462717,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"530",60,16,5,7.39445900917053,4.21146094282999e-11,4.60702404471678e-07,3380.79565025018,33.5517690181732,1.48598058512518e-10,0.000778062033067985,3380.76662909549,7.40974307060242,4.21146094282999e-11,4.60702404471678e-07,3380.79565025018,16.6697010993958,1.4648934570808e-10,0.000778887043847498,3380.76662780761,2.25928997993469,4.05323156023516e-12,7.6402525660641e-07,3381.45937645216,6.21058297157288,1.86180904416283e-11,0.000950915035574555,3381.42982876108,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"531",60,16,6,7.04834294319153,1.20798138506407e-14,2.26932221064248e-05,3313.63335894326,28.046530008316,4.03034419385201e-14,0.00200186488152564,3313.62014923603,7.04684591293335,1.20798138506407e-14,2.26932221064248e-05,3313.63335894326,13.6194069385529,4.02936242986168e-14,0.00200064936016444,3313.62014902823,2.8258421421051,1.27554029931601e-13,2.24368813831409e-05,3313.38712731217,5.79432106018066,3.47985239593975e-13,0.0019923369637771,3313.37477590076,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"532",60,16,7,7.04135584831238,1.99496959354359e-21,0.00198512908429112,3150.57179553119,18.2792108058929,1.57473693450484e-21,0.041466321979657,3150.54535012496,7.03837013244629,1.99496959354359e-21,0.00198512908429112,3150.57179553119,17.6230640411377,1.56617226908971e-21,0.0414511247547202,3150.54533760134,2.34153699874878,1.80792436988892e-21,0.00201252427745352,3150.57186896796,5.65907502174377,2.10939301107063e-21,0.0418155870799447,3150.54701015006,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"533",60,16,8,6.7462899684906,1.05035125162148e-07,8.32081470649475e-08,3212.62152617052,32.612165927887,1.27950574735779e-07,0.000703170265822485,3212.59840203525,6.73291301727295,1.05035125162148e-07,8.32081470649475e-08,3212.62152617052,16.6649060249329,1.19874224799243e-07,0.000699738604978652,3212.5976137035,1.93633794784546,1.09667926065495e-07,8.26320733251546e-08,3212.61915573917,5.38173604011536,1.42058772293914e-07,0.000733029697204668,3212.59664829773,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"534",60,16,9,8.12391209602356,1.71989770766121e-18,0.000153973471403603,3283.91338085779,21.8779411315918,6.59577639808379e-17,0.00334963370174912,3283.86224449795,8.17290115356445,1.71989770766121e-18,0.000153973471403603,3283.91338085779,16.9273769855499,6.65384014642086e-17,0.00333224778372024,3283.86221697579,2.69302892684937,1.8407789302951e-18,0.0001538563459672,3283.91347986662,5.77456998825073,1.01534307389516e-16,0.00335753368764055,3283.86557912435,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"535",60,16,10,16.9467420578003,5.35756362273047e-14,3.15056973234808e-07,3368.19677733667,41.6491830348969,1.532400672646e-13,3.73529716611304e-05,3368.1749367509,16.9218130111694,5.35756362273047e-14,3.15056973234808e-07,3368.19677733667,25.6616978645325,1.55294181085415e-13,3.71400903097535e-05,3368.17486759939,2.40596795082092,3.09057749375889e-13,2.9872812805295e-07,3368.39659378303,5.88057994842529,7.73429870579648e-13,3.66443699710803e-05,3368.37611567565,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"536",60,16,11,10.9038109779358,1.07970275771548e-16,4.70853362516019e-05,3234.82685739113,30.0044491291046,9.9390656691848e-17,0.0067449172156515,3234.79350400978,10.9228568077087,1.07970275771548e-16,4.70853362516019e-05,3234.82685739113,18.5568511486053,9.89372575639865e-17,0.00672522421954973,3234.79349365933,2.10225510597229,7.2525552653122e-16,4.77550766734787e-05,3234.96496531897,5.4786319732666,7.11554251431096e-16,0.00684041321275731,3234.93522072083,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"537",60,16,12,11.6409630775452,1.51726696485313e-16,0.000124181976440251,3212.24605961362,23.5404090881348,5.43948250655057e-16,0.0126143072740274,3212.22243285722,11.6929438114166,1.51726696485313e-16,0.000124181976440251,3212.24605961362,20.765781879425,5.36427622711915e-16,0.0126165793508199,3212.22243120529,3.04062414169312,1.55518565990489e-16,0.000123788229027334,3212.24607953401,5.93769788742065,1.52527608933676e-15,0.0134648717497709,3212.24130545316,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"538",60,16,13,5.7547390460968,2.30256974344157e-12,1.24368890300574e-05,3203.62525661962,28.153510093689,1.39473056951839e-12,0.00259973814892614,3203.60247624063,5.68884205818176,2.30256974344157e-12,1.24368890300574e-05,3203.62525661962,13.3000528812408,1.28859068438965e-12,0.00259790729161684,3203.60230038276,3.1568398475647,2.34593602282674e-12,1.23600215872368e-05,3203.62526546034,6.14736008644104,1.36833805608052e-12,0.00282318775508814,3203.61306472856,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"539",60,16,14,10.1454780101776,8.5778820449483e-14,2.40414735645959e-05,3272.19114111214,33.9238419532776,1.44873317258544e-13,0.00225784641810164,3272.16908892276,10.1887090206146,8.5778820449483e-14,2.40414735645959e-05,3272.19114111214,18.4825849533081,1.45153861457353e-13,0.00225770664135875,3272.16908892789,2.37157893180847,3.13981519391985e-13,2.19876474598237e-05,3271.83274027794,6.17095518112183,5.00751101174427e-13,0.00219466305647093,3271.81263662113,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"540",60,16,15,6.67218089103699,4.02573279750889e-26,0.026902288056434,3282.93368956469,32.2637910842896,1.62074174312926e-24,0.113762842192156,3282.87824291879,6.66951203346252,4.02573279750889e-26,0.026902288056434,3282.93368956469,14.7858669757843,1.63580183462814e-24,0.113870708930595,3282.87823080483,2.6297550201416,3.78929466626014e-26,0.0270304897284512,3282.93380124384,5.53166007995605,5.96937052997176e-24,0.117283152068927,3282.93215108761,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"541",60,16,16,31.2306959629059,3.17287958889812e-18,0.00124955499229835,3443.71536814173,42.5268290042877,1.03756710009907e-16,0.0154076690195873,3443.70285235373,31.3778281211853,3.17287958889812e-18,0.00124955499229835,3443.71536814173,40.5966358184814,1.03446385712034e-16,0.0154007985255687,3443.7028518762,1.38962984085083,3.29376476401378e-18,0.00116118267678182,3443.72390640191,4.50463080406189,1.55809113071538e-16,0.0136240457931623,3443.71645716976,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"542",60,16,17,7.37614297866821,1.93131753562722e-10,1.41890254525783e-05,3253.51822034159,30.8208940029144,2.06487764184904e-10,0.00483188826238293,3253.48671297998,7.3715341091156,1.93131753562722e-10,1.41890254525783e-05,3253.51822034159,15.3009610176086,2.07256338690886e-10,0.00482782323853091,3253.48670627584,2.89607906341553,1.45186529009273e-10,1.26044744996487e-05,3252.89582830399,6.87368392944336,1.78485672761202e-10,0.00464135758875601,3252.86209334075,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
"543",60,16,18,16.6503908634186,9.76613450701381e-15,3.49416687822508e-08,3290.06822850816,32.8016078472137,1.11439436362784e-13,0.000218194148135703,3290.03747645754,16.5535612106323,9.76613450701381e-15,3.49416687822508e-08,3290.06822850816,23.8601968288422,1.14299040127858e-13,0.000219236754398283,3290.03747645278,2.08762502670288,1.68236281478574e-14,2.8007279849436e-08,3289.7916022779,5.98509287834167,1.9852218105093e-13,0.000196891448662959,3289.76307553734,0.1,"5 8",0.2,0,0.108,0.1,0.1,0.1,25
