,Model,StandardValues,ConditionOfInterest,ID,Repetition,Mean_Modeled,SD_Modeled,AIC,CoefCond,CoefInteract,PvaluesCoI,PvaluesInterac,SECoI,SEInterac,Mean_Actual,SD_Actual,PSE_Difference,JND_Difference,Condition_PSEJND,ActualPSEs,ActualSDs,Condition,AIC_Norm
106,M14,6,1,s7,1,-1.666928522,1.057430492,14875.58007,0.518106299,-0.214023888,2.60E-09,0.000198564,0.087000366,0.057520372,-1.760621158,1.266816515,-0.05,0.125,0.125-0.05,-0.6,1.125,Condition of Interest,-49.64705297
107,M14,7,1,s7,1,-1.982941527,1.240881833,14875.58007,0.518106299,-0.214023888,2.60E-09,0.000198564,0.087000366,0.057520372,-2.054058018,1.477952601,-0.05,0.125,0.125-0.05,-0.7,1.3125,Condition of Interest,-49.64705297
108,M14,8,1,s7,1,-2.36711438,1.483057321,14875.58007,0.518106299,-0.214023888,2.60E-09,0.000198564,0.087000366,0.057520372,-2.347494878,1.689088687,-0.05,0.125,0.125-0.05,-0.8,1.5,Condition of Interest,-49.64705297
109,M14,5,1,s8,1,-0.344927739,0.878163407,14875.58007,0.518106299,-0.214023888,2.60E-09,0.000198564,0.087000366,0.057520372,-0.452487293,0.997285357,-0.05,0.125,0.125-0.05,-0.5,0.9375,Condition of Interest,-49.64705297
110,M14,6,1,s8,1,-0.474479566,1.048561962,14875.58007,0.518106299,-0.214023888,2.60E-09,0.000198564,0.087000366,0.057520372,-0.542984752,1.196742428,-0.05,0.125,0.125-0.05,-0.6,1.125,Condition of Interest,-49.64705297
111,M14,7,1,s8,1,-0.525307177,1.236460523,14875.58007,0.518106299,-0.214023888,2.60E-09,0.000198564,0.087000366,0.057520372,-0.633482211,1.396199499,-0.05,0.125,0.125-0.05,-0.7,1.3125,Condition of Interest,-49.64705297
112,M14,8,1,s8,1,-0.62574401,1.482542384,14875.58007,0.518106299,-0.214023888,2.60E-09,0.000198564,0.087000366,0.057520372,-0.723979669,1.595656571,-0.05,0.125,0.125-0.05,-0.8,1.5,Condition of Interest,-49.64705297
113,M14,5,1,s9,1,1.506757912,0.878927566,14875.58007,0.518106299,-0.214023888,2.60E-09,0.000198564,0.087000366,0.057520372,1.551712878,0.687145257,-0.05,0.125,0.125-0.05,-0.5,0.9375,Condition of Interest,-49.64705297
114,M14,6,1,s9,1,1.820949547,1.056888414,14875.58007,0.518106299,-0.214023888,2.60E-09,0.000198564,0.087000366,0.057520372,1.862055454,0.824574309,-0.05,0.125,0.125-0.05,-0.6,1.125,Condition of Interest,-49.64705297
115,M14,7,1,s9,1,2.176887876,1.248587893,14875.58007,0.518106299,-0.214023888,2.60E-09,0.000198564,0.087000366,0.057520372,2.17239803,0.96200336,-0.05,0.125,0.125-0.05,-0.7,1.3125,Condition of Interest,-49.64705297
116,M14,8,1,s9,1,2.619571391,1.493505874,14875.58007,0.518106299,-0.214023888,2.60E-09,0.000198564,0.087000366,0.057520372,2.482740605,1.099432412,-0.05,0.125,0.125-0.05,-0.8,1.5,Condition of Interest,-49.64705297
117,M14,5,1,s10,1,1.395479652,0.87894458,14875.58007,0.518106299,-0.214023888,2.60E-09,0.000198564,0.087000366,0.057520372,1.438020053,1.053030516,-0.05,0.125,0.125-0.05,-0.5,0.9375,Condition of Interest,-49.64705297
118,M14,6,1,s10,1,1.688387644,1.065594104,14875.58007,0.518106299,-0.214023888,2.60E-09,0.000198564,0.087000366,0.057520372,1.725624064,1.26363662,-0.05,0.125,0.125-0.05,-0.6,1.125,Condition of Interest,-49.64705297
119,M14,7,1,s10,1,1.965857617,1.25385819,14875.58007,0.518106299,-0.214023888,2.60E-09,0.000198564,0.087000366,0.057520372,2.013228074,1.474242723,-0.05,0.125,0.125-0.05,-0.7,1.3125,Condition of Interest,-49.64705297
120,M14,8,1,s10,1,2.443517523,1.503630526,14875.58007,0.518106299,-0.214023888,2.60E-09,0.000198564,0.087000366,0.057520372,2.300832085,1.684848826,-0.05,0.125,0.125-0.05,-0.8,1.5,Condition of Interest,-49.64705297
121,M14,5,1,s11,1,0.289330963,0.868350868,14875.58007,0.518106299,-0.214023888,2.60E-09,0.000198564,0.087000366,0.057520372,0.288274273,0.86964708,-0.05,0.125,0.125-0.05,-0.5,0.9375,Condition of Interest,-49.64705297
122,M14,6,1,s11,1,0.354768435,1.065494364,14875.58007,0.518106299,-0.214023888,2.60E-09,0.000198564,0.087000366,0.057520372,0.345929128,1.043576496,-0.05,0.125,0.125-0.05,-0.6,1.125,Condition of Interest,-49.64705297
123,M14,7,1,s11,1,0.367331234,1.243390523,14875.58007,0.518106299,-0.214023888,2.60E-09,0.000198564,0.087000366,0.057520372,0.403583983,1.217505912,-0.05,0.125,0.125-0.05,-0.7,1.3125,Condition of Interest,-49.64705297
124,M14,8,1,s11,1,0.513631427,1.507111166,14875.58007,0.518106299,-0.214023888,2.60E-09,0.000198564,0.087000366,0.057520372,0.461238837,1.391435328,-0.05,0.125,0.125-0.05,-0.8,1.5,Condition of Interest,-49.64705297
125,M14,5,1,s12,1,-0.182148267,0.872833587,14875.58007,0.518106299,-0.214023888,2.60E-09,0.000198564,0.087000366,0.057520372,-0.235066519,1.021263623,-0.05,0.125,0.125-0.05,-0.5,0.9375,Condition of Interest,-49.64705297
126,M14,6,1,s12,1,-0.214038749,1.05913245,14875.58007,0.518106299,-0.214023888,2.60E-09,0.000198564,0.087000366,0.057520372,-0.282079822,1.225516347,-0.05,0.125,0.125-0.05,-0.6,1.125,Condition of Interest,-49.64705297
127,M14,7,1,s12,1,-0.258850699,1.244929015,14875.58007,0.518106299,-0.214023888,2.60E-09,0.000198564,0.087000366,0.057520372,-0.329093126,1.429769072,-0.05,0.125,0.125-0.05,-0.7,1.3125,Condition of Interest,-49.64705297
128,M14,8,1,s12,1,-0.292921821,1.48675727,14875.58007,0.518106299,-0.214023888,2.60E-09,0.000198564,0.087000366,0.057520372,-0.37610643,1.634021796,-0.05,0.125,0.125-0.05,-0.8,1.5,Condition of Interest,-49.64705297
129,M14,5,1,s13,1,0.124907041,0.871661147,14875.58007,0.518106299,-0.214023888,2.60E-09,0.000198564,0.087000366,0.057520372,0.113904472,0.716476858,-0.05,0.125,0.125-0.05,-0.5,0.9375,Condition of Interest,-49.64705297
130,M14,6,1,s13,1,0.156352791,1.054921745,14875.58007,0.518106299,-0.214023888,2.60E-09,0.000198564,0.087000366,0.057520372,0.136685366,0.859772229,-0.05,0.125,0.125-0.05,-0.6,1.125,Condition of Interest,-49.64705297
131,M14,7,1,s13,1,0.198131695,1.241436456,14875.58007,0.518106299,-0.214023888,2.60E-09,0.000198564,0.087000366,0.057520372,0.15946626,1.003067601,-0.05,0.125,0.125-0.05,-0.7,1.3125,Condition of Interest,-49.64705297
132,M14,8,1,s13,1,0.232782257,1.491846813,14875.58007,0.518106299,-0.214023888,2.60E-09,0.000198564,0.087000366,0.057520372,0.182247155,1.146362973,-0.05,0.125,0.125-0.05,-0.8,1.5,Condition of Interest,-49.64705297
133,M14,5,1,s14,1,-0.254834695,0.872865008,14875.58007,0.518106299,-0.214023888,2.60E-09,0.000198564,0.087000366,0.057520372,-0.29288026,0.593630586,-0.05,0.125,0.125-0.05,-0.5,0.9375,Condition of Interest,-49.64705297
134,M14,6,1,s14,1,-0.319060906,1.048390541,14875.58007,0.518106299,-0.214023888,2.60E-09,0.000198564,0.087000366,0.057520372,-0.351456312,0.712356703,-0.05,0.125,0.125-0.05,-0.6,1.125,Condition of Interest,-49.64705297
135,M14,7,1,s14,1,-0.347242842,1.243810879,14875.58007,0.518106299,-0.214023888,2.60E-09,0.000198564,0.087000366,0.057520372,-0.410032364,0.83108282,-0.05,0.125,0.125-0.05,-0.7,1.3125,Condition of Interest,-49.64705297
136,M14,8,1,s14,1,-0.481785516,1.497121343,14875.58007,0.518106299,-0.214023888,2.60E-09,0.000198564,0.087000366,0.057520372,-0.468608416,0.949808938,-0.05,0.125,0.125-0.05,-0.8,1.5,Condition of Interest,-49.64705297
137,M14,5,1,s15,1,-0.078576404,0.868791069,14875.58007,0.518106299,-0.214023888,2.60E-09,0.000198564,0.087000366,0.057520372,-0.217365688,0.989066003,-0.05,0.125,0.125-0.05,-0.5,0.9375,Condition of Interest,-49.64705297
138,M14,6,1,s15,1,-0.088866598,1.06290472,14875.58007,0.518106299,-0.214023888,2.60E-09,0.000198564,0.087000366,0.057520372,-0.260838826,1.186879204,-0.05,0.125,0.125-0.05,-0.6,1.125,Condition of Interest,-49.64705297
139,M14,7,1,s15,1,-0.079283416,1.255136074,14875.58007,0.518106299,-0.214023888,2.60E-09,0.000198564,0.087000366,0.057520372,-0.304311963,1.384692405,-0.05,0.125,0.125-0.05,-0.7,1.3125,Condition of Interest,-49.64705297
140,M14,8,1,s15,1,-0.128226211,1.494555705,14875.58007,0.518106299,-0.214023888,2.60E-09,0.000198564,0.087000366,0.057520372,-0.347785101,1.582505606,-0.05,0.125,0.125-0.05,-0.8,1.5,Condition of Interest,-49.64705297
141,M14,5,1,s16,1,-0.134163594,0.872513783,14875.58007,0.518106299,-0.214023888,2.60E-09,0.000198564,0.087000366,0.057520372,-0.089424564,0.775487279,-0.05,0.125,0.125-0.05,-0.5,0.9375,Condition of Interest,-49.64705297
142,M14,6,1,s16,1,-0.15164635,1.05152324,14875.58007,0.518106299,-0.214023888,2.60E-09,0.000198564,0.087000366,0.057520372,-0.107309477,0.930584734,-0.05,0.125,0.125-0.05,-0.6,1.125,Condition of Interest,-49.64705297
143,M14,7,1,s16,1,-0.193180078,1.242345273,14875.58007,0.518106299,-0.214023888,2.60E-09,0.000198564,0.087000366,0.057520372,-0.12519439,1.08568219,-0.05,0.125,0.125-0.05,-0.7,1.3125,Condition of Interest,-49.64705297
144,M14,8,1,s16,1,-0.18961995,1.493680797,14875.58007,0.518106299,-0.214023888,2.60E-09,0.000198564,0.087000366,0.057520372,-0.143079303,1.240779646,-0.05,0.125,0.125-0.05,-0.8,1.5,Condition of Interest,-49.64705297
145,M14,5,1,s17,1,0.775750491,0.869771281,14875.58007,0.518106299,-0.214023888,2.60E-09,0.000198564,0.087000366,0.057520372,0.856775497,0.805375336,-0.05,0.125,0.125-0.05,-0.5,0.9375,Condition of Interest,-49.64705297
146,M14,6,1,s17,1,0.96402481,1.059709377,14875.58007,0.518106299,-0.214023888,2.60E-09,0.000198564,0.087000366,0.057520372,1.028130596,0.966450403,-0.05,0.125,0.125-0.05,-0.6,1.125,Condition of Interest,-49.64705297
147,M14,7,1,s17,1,1.127213127,1.248293146,14875.58007,0.518106299,-0.214023888,2.60E-09,0.000198564,0.087000366,0.057520372,1.199485696,1.12752547,-0.05,0.125,0.125-0.05,-0.7,1.3125,Condition of Interest,-49.64705297
148,M14,8,1,s17,1,1.350189159,1.488863265,14875.58007,0.518106299,-0.214023888,2.60E-09,0.000198564,0.087000366,0.057520372,1.370840795,1.288600537,-0.05,0.125,0.125-0.05,-0.8,1.5,Condition of Interest,-49.64705297
149,M14,5,1,s18,1,-0.288763689,0.875680097,14875.58007,0.518106299,-0.214023888,2.60E-09,0.000198564,0.087000366,0.057520372,-0.291993797,1.001378729,-0.05,0.125,0.125-0.05,-0.5,0.9375,Condition of Interest,-49.64705297
150,M14,6,1,s18,1,-0.344104435,1.057800874,14875.58007,0.518106299,-0.214023888,2.60E-09,0.000198564,0.087000366,0.057520372,-0.350392557,1.201654475,-0.05,0.125,0.125-0.05,-0.6,1.125,Condition of Interest,-49.64705297
151,M14,7,1,s18,1,-0.401270467,1.243240631,14875.58007,0.518106299,-0.214023888,2.60E-09,0.000198564,0.087000366,0.057520372,-0.408791316,1.40193022,-0.05,0.125,0.125-0.05,-0.7,1.3125,Condition of Interest,-49.64705297
152,M14,8,1,s18,1,-0.473998646,1.491794177,14875.58007,0.518106299,-0.214023888,2.60E-09,0.000198564,0.087000366,0.057520372,-0.467190076,1.602205966,-0.05,0.125,0.125-0.05,-0.8,1.5,Condition of Interest,-49.64705297
153,M14,5,1,s19,1,-0.28246855,0.869260368,14875.58007,0.518106299,-0.214023888,2.60E-09,0.000198564,0.087000366,0.057520372,-0.34535002,0.76513007,-0.05,0.125,0.125-0.05,-0.5,0.9375,Condition of Interest,-49.64705297
154,M14,6,1,s19,1,-0.355106014,1.055609827,14875.58007,0.518106299,-0.214023888,2.60E-09,0.000198564,0.087000366,0.057520372,-0.414420025,0.918156084,-0.05,0.125,0.125-0.05,-0.6,1.125,Condition of Interest,-49.64705297
155,M14,7,1,s19,1,-0.405009029,1.258029617,14875.58007,0.518106299,-0.214023888,2.60E-09,0.000198564,0.087000366,0.057520372,-0.483490029,1.071182098,-0.05,0.125,0.125-0.05,-0.7,1.3125,Condition of Interest,-49.64705297
156,M14,8,1,s19,1,-0.455113547,1.49504685,14875.58007,0.518106299,-0.214023888,2.60E-09,0.000198564,0.087000366,0.057520372,-0.552560033,1.224208112,-0.05,0.125,0.125-0.05,-0.8,1.5,Condition of Interest,-49.64705297
157,M14,5,1,s20,1,-0.435911795,0.873185843,14875.58007,0.518106299,-0.214023888,2.60E-09,0.000198564,0.087000366,0.057520372,-0.51927234,0.736164535,-0.05,0.125,0.125-0.05,-0.5,0.9375,Condition of Interest,-49.64705297
158,M14,6,1,s20,1,-0.514024917,1.059848235,14875.58007,0.518106299,-0.214023888,2.60E-09,0.000198564,0.087000366,0.057520372,-0.623126809,0.883397442,-0.05,0.125,0.125-0.05,-0.6,1.125,Condition of Interest,-49.64705297
159,M14,7,1,s20,1,-0.621464347,1.245037629,14875.58007,0.518106299,-0.214023888,2.60E-09,0.000198564,0.087000366,0.057520372,-0.726981277,1.030630348,-0.05,0.125,0.125-0.05,-0.7,1.3125,Condition of Interest,-49.64705297
160,M14,8,1,s20,1,-0.736341639,1.489035033,14875.58007,0.518106299,-0.214023888,2.60E-09,0.000198564,0.087000366,0.057520372,-0.830835745,1.177863255,-0.05,0.125,0.125-0.05,-0.8,1.5,Condition of Interest,-49.64705297
161,M14,5,0,s1,2,-0.100404175,0.776851097,15116.98954,0.460958994,-0.202943712,4.50E-07,0.000724685,0.091343342,0.060041352,-0.078326004,1.011383045,-0.05,0.125,0.125-0.05,0,0.75,Baseline,191.7624204
162,M14,6,0,s1,2,-0.140255493,0.916325699,15116.98954,0.460958994,-0.202943712,4.50E-07,0.000724685,0.091343342,0.060041352,-0.093991205,1.213659654,-0.05,0.125,0.125-0.05,0,0.9,Baseline,191.7624204
163,M14,7,0,s1,2,-0.169370317,1.017090952,15116.98954,0.460958994,-0.202943712,4.50E-07,0.000724685,0.091343342,0.060041352,-0.109656406,1.415936263,-0.05,0.125,0.125-0.05,0,1.05,Baseline,191.7624204
164,M14,8,0,s1,2,-0.232800941,1.164703935,15116.98954,0.460958994,-0.202943712,4.50E-07,0.000724685,0.091343342,0.060041352,-0.125321606,1.618212872,-0.05,0.125,0.125-0.05,0,1.2,Baseline,191.7624204
165,M14,5,0,s2,2,0.66310428,0.769633193,15116.98954,0.460958994,-0.202943712,4.50E-07,0.000724685,0.091343342,0.060041352,0.58380827,1.01672333,-0.05,0.125,0.125-0.05,0,0.75,Baseline,191.7624204
166,M14,6,0,s2,2,0.752037363,0.91382482,15116.98954,0.460958994,-0.202943712,4.50E-07,0.000724685,0.091343342,0.060041352,0.700569923,1.220067996,-0.05,0.125,0.125-0.05,0,0.9,Baseline,191.7624204
167,M14,7,0,s2,2,0.822817241,1.018277482,15116.98954,0.460958994,-0.202943712,4.50E-07,0.000724685,0.091343342,0.060041352,0.817331577,1.423412662,-0.05,0.125,0.125-0.05,0,1.05,Baseline,191.7624204
168,M14,8,0,s2,2,0.952847444,1.162905569,15116.98954,0.460958994,-0.202943712,4.50E-07,0.000724685,0.091343342,0.060041352,0.934093231,1.626757328,-0.05,0.125,0.125-0.05,0,1.2,Baseline,191.7624204
169,M14,5,0,s3,2,-0.639973526,0.761123551,15116.98954,0.460958994,-0.202943712,4.50E-07,0.000724685,0.091343342,0.060041352,-0.652266892,0.76270243,-0.05,0.125,0.125-0.05,0,0.75,Baseline,191.7624204
170,M14,6,0,s3,2,-0.781254843,0.916484472,15116.98954,0.460958994,-0.202943712,4.50E-07,0.000724685,0.091343342,0.060041352,-0.78272027,0.915242916,-0.05,0.125,0.125-0.05,0,0.9,Baseline,191.7624204
171,M14,7,0,s3,2,-0.876554877,1.012228005,15116.98954,0.460958994,-0.202943712,4.50E-07,0.000724685,0.091343342,0.060041352,-0.913173649,1.067783402,-0.05,0.125,0.125-0.05,0,1.05,Baseline,191.7624204
172,M14,8,0,s3,2,-1.024058228,1.165302609,15116.98954,0.460958994,-0.202943712,4.50E-07,0.000724685,0.091343342,0.060041352,-1.043627027,1.220323888,-0.05,0.125,0.125-0.05,0,1.2,Baseline,191.7624204
173,M14,5,0,s4,2,0.507079616,0.769713277,15116.98954,0.460958994,-0.202943712,4.50E-07,0.000724685,0.091343342,0.060041352,0.487160655,0.78644493,-0.05,0.125,0.125-0.05,0,0.75,Baseline,191.7624204
174,M14,6,0,s4,2,0.588743607,0.914610166,15116.98954,0.460958994,-0.202943712,4.50E-07,0.000724685,0.091343342,0.060041352,0.584592786,0.943733917,-0.05,0.125,0.125-0.05,0,0.9,Baseline,191.7624204
175,M14,7,0,s4,2,0.59803268,1.014806669,15116.98954,0.460958994,-0.202943712,4.50E-07,0.000724685,0.091343342,0.060041352,0.682024917,1.101022903,-0.05,0.125,0.125-0.05,0,1.05,Baseline,191.7624204
176,M14,8,0,s4,2,0.682014804,1.16349579,15116.98954,0.460958994,-0.202943712,4.50E-07,0.000724685,0.091343342,0.060041352,0.779457048,1.258311889,-0.05,0.125,0.125-0.05,0,1.2,Baseline,191.7624204
177,M14,5,0,s5,2,-1.726866951,0.765881566,15116.98954,0.460958994,-0.202943712,4.50E-07,0.000724685,0.091343342,0.060041352,-1.667295774,0.867336262,-0.05,0.125,0.125-0.05,0,0.75,Baseline,191.7624204
178,M14,6,0,s5,2,-2.085494,0.914817977,15116.98954,0.460958994,-0.202943712,4.50E-07,0.000724685,0.091343342,0.060041352,-2.000754928,1.040803514,-0.05,0.125,0.125-0.05,0,0.9,Baseline,191.7624204
179,M14,7,0,s5,2,-2.325914445,1.005365108,15116.98954,0.460958994,-0.202943712,4.50E-07,0.000724685,0.091343342,0.060041352,-2.334214083,1.214270767,-0.05,0.125,0.125-0.05,0,1.05,Baseline,191.7624204
180,M14,8,0,s5,2,-2.685780832,1.15686989,15116.98954,0.460958994,-0.202943712,4.50E-07,0.000724685,0.091343342,0.060041352,-2.667673238,1.387738019,-0.05,0.125,0.125-0.05,0,1.2,Baseline,191.7624204
181,M14,5,0,s6,2,-0.402458235,0.767946434,15116.98954,0.460958994,-0.202943712,4.50E-07,0.000724685,0.091343342,0.060041352,-0.381094877,0.90895191,-0.05,0.125,0.125-0.05,0,0.75,Baseline,191.7624204
182,M14,6,0,s6,2,-0.512057963,0.918662753,15116.98954,0.460958994,-0.202943712,4.50E-07,0.000724685,0.091343342,0.060041352,-0.457313852,1.090742292,-0.05,0.125,0.125-0.05,0,0.9,Baseline,191.7624204
183,M14,7,0,s6,2,-0.56796866,1.012095406,15116.98954,0.460958994,-0.202943712,4.50E-07,0.000724685,0.091343342,0.060041352,-0.533532827,1.272532675,-0.05,0.125,0.125-0.05,0,1.05,Baseline,191.7624204
184,M14,8,0,s6,2,-0.685055955,1.162911056,15116.98954,0.460958994,-0.202943712,4.50E-07,0.000724685,0.091343342,0.060041352,-0.609751803,1.454323057,-0.05,0.125,0.125-0.05,0,1.2,Baseline,191.7624204
185,M14,5,0,s7,2,-1.10198378,0.764764077,15116.98954,0.460958994,-0.202943712,4.50E-07,0.000724685,0.091343342,0.060041352,-1.136045675,0.794935493,-0.05,0.125,0.125-0.05,0,0.75,Baseline,191.7624204
186,M14,6,0,s7,2,-1.360098433,0.906765782,15116.98954,0.460958994,-0.202943712,4.50E-07,0.000724685,0.091343342,0.060041352,-1.36325481,0.953922591,-0.05,0.125,0.125-0.05,0,0.9,Baseline,191.7624204
187,M14,7,0,s7,2,-1.522458402,1.01811668,15116.98954,0.460958994,-0.202943712,4.50E-07,0.000724685,0.091343342,0.060041352,-1.590463945,1.11290969,-0.05,0.125,0.125-0.05,0,1.05,Baseline,191.7624204
188,M14,8,0,s7,2,-1.734333098,1.1598074,15116.98954,0.460958994,-0.202943712,4.50E-07,0.000724685,0.091343342,0.060041352,-1.817673079,1.271896788,-0.05,0.125,0.125-0.05,0,1.2,Baseline,191.7624204
189,M14,5,0,s8,2,-1.119603203,0.767313388,15116.98954,0.460958994,-0.202943712,4.50E-07,0.000724685,0.091343342,0.060041352,-1.078356014,0.804836433,-0.05,0.125,0.125-0.05,0,0.75,Baseline,191.7624204
190,M14,6,0,s8,2,-1.340869359,0.909011264,15116.98954,0.460958994,-0.202943712,4.50E-07,0.000724685,0.091343342,0.060041352,-1.294027217,0.965803719,-0.05,0.125,0.125-0.05,0,0.9,Baseline,191.7624204
191,M14,7,0,s8,2,-1.526175994,1.016316989,15116.98954,0.460958994,-0.202943712,4.50E-07,0.000724685,0.091343342,0.060041352,-1.50969842,1.126771006,-0.05,0.125,0.125-0.05,0,1.05,Baseline,191.7624204
192,M14,8,0,s8,2,-1.750535843,1.164129977,15116.98954,0.460958994,-0.202943712,4.50E-07,0.000724685,0.091343342,0.060041352,-1.725369623,1.287738292,-0.05,0.125,0.125-0.05,0,1.2,Baseline,191.7624204
193,M14,5,0,s9,2,0.931427784,0.771866778,15116.98954,0.460958994,-0.202943712,4.50E-07,0.000724685,0.091343342,0.060041352,0.962516884,0.788324178,-0.05,0.125,0.125-0.05,0,0.75,Baseline,191.7624204
194,M14,6,0,s9,2,1.100686344,0.916216877,15116.98954,0.460958994,-0.202943712,4.50E-07,0.000724685,0.091343342,0.060041352,1.155020261,0.945989013,-0.05,0.125,0.125-0.05,0,0.9,Baseline,191.7624204
195,M14,7,0,s9,2,1.161210143,1.009738965,15116.98954,0.460958994,-0.202943712,4.50E-07,0.000724685,0.091343342,0.060041352,1.347523638,1.103653849,-0.05,0.125,0.125-0.05,0,1.05,Baseline,191.7624204
196,M14,8,0,s9,2,1.340107703,1.173893646,15116.98954,0.460958994,-0.202943712,4.50E-07,0.000724685,0.091343342,0.060041352,1.540027015,1.261318684,-0.05,0.125,0.125-0.05,0,1.2,Baseline,191.7624204
197,M14,5,0,s10,2,1.054314064,0.767500634,15116.98954,0.460958994,-0.202943712,4.50E-07,0.000724685,0.091343342,0.060041352,1.027569351,1.082798542,-0.05,0.125,0.125-0.05,0,0.75,Baseline,191.7624204
198,M14,6,0,s10,2,1.239721402,0.917597458,15116.98954,0.460958994,-0.202943712,4.50E-07,0.000724685,0.091343342,0.060041352,1.233083221,1.299358251,-0.05,0.125,0.125-0.05,0,0.9,Baseline,191.7624204
199,M14,7,0,s10,2,1.351308192,1.017847727,15116.98954,0.460958994,-0.202943712,4.50E-07,0.000724685,0.091343342,0.060041352,1.438597092,1.515917959,-0.05,0.125,0.125-0.05,0,1.05,Baseline,191.7624204
200,M14,8,0,s10,2,1.521846095,1.168801486,15116.98954,0.460958994,-0.202943712,4.50E-07,0.000724685,0.091343342,0.060041352,1.644110962,1.732477668,-0.05,0.125,0.125-0.05,0,1.2,Baseline,191.7624204
201,M14,5,0,s11,2,-0.840619188,0.768623376,15116.98954,0.460958994,-0.202943712,4.50E-07,0.000724685,0.091343342,0.060041352,-0.866029399,0.769017075,-0.05,0.125,0.125-0.05,0,0.75,Baseline,191.7624204
202,M14,6,0,s11,2,-1.042673387,0.912273682,15116.98954,0.460958994,-0.202943712,4.50E-07,0.000724685,0.091343342,0.060041352,-1.039235279,0.92282049,-0.05,0.125,0.125-0.05,0,0.9,Baseline,191.7624204
203,M14,7,0,s11,2,-1.171309846,1.011379639,15116.98954,0.460958994,-0.202943712,4.50E-07,0.000724685,0.091343342,0.060041352,-1.212441159,1.076623905,-0.05,0.125,0.125-0.05,0,1.05,Baseline,191.7624204
204,M14,8,0,s11,2,-1.363762969,1.159467385,15116.98954,0.460958994,-0.202943712,4.50E-07,0.000724685,0.091343342,0.060041352,-1.385647039,1.23042732,-0.05,0.125,0.125-0.05,0,1.2,Baseline,191.7624204
205,M14,5,0,s12,2,0.210608596,0.766801365,15116.98954,0.460958994,-0.202943712,4.50E-07,0.000724685,0.091343342,0.060041352,0.092417661,0.789275945,-0.05,0.125,0.125-0.05,0,0.75,Baseline,191.7624204
206,M14,6,0,s12,2,0.218042444,0.916967816,15116.98954,0.460958994,-0.202943712,4.50E-07,0.000724685,0.091343342,0.060041352,0.110901193,0.947131134,-0.05,0.125,0.125-0.05,0,0.9,Baseline,191.7624204
207,M14,7,0,s12,2,0.224196683,1.021042903,15116.98954,0.460958994,-0.202943712,4.50E-07,0.000724685,0.091343342,0.060041352,0.129384725,1.104986322,-0.05,0.125,0.125-0.05,0,1.05,Baseline,191.7624204
208,M14,8,0,s12,2,0.258080011,1.162324045,15116.98954,0.460958994,-0.202943712,4.50E-07,0.000724685,0.091343342,0.060041352,0.147868257,1.262841511,-0.05,0.125,0.125-0.05,0,1.2,Baseline,191.7624204
209,M14,5,0,s13,2,-0.409562064,0.767086354,15116.98954,0.460958994,-0.202943712,4.50E-07,0.000724685,0.091343342,0.060041352,-0.364338507,0.610671911,-0.05,0.125,0.125-0.05,0,0.75,Baseline,191.7624204
210,M14,6,0,s13,2,-0.513183908,0.915061247,15116.98954,0.460958994,-0.202943712,4.50E-07,0.000724685,0.091343342,0.060041352,-0.437206208,0.732806293,-0.05,0.125,0.125-0.05,0,0.9,Baseline,191.7624204
211,M14,7,0,s13,2,-0.589448704,1.016510391,15116.98954,0.460958994,-0.202943712,4.50E-07,0.000724685,0.091343342,0.060041352,-0.51007391,0.854940675,-0.05,0.125,0.125-0.05,0,1.05,Baseline,191.7624204
212,M14,8,0,s13,2,-0.689883769,1.169060803,15116.98954,0.460958994,-0.202943712,4.50E-07,0.000724685,0.091343342,0.060041352,-0.582941611,0.977075058,-0.05,0.125,0.125-0.05,0,1.2,Baseline,191.7624204
213,M14,5,0,s14,2,0.14520112,0.774676083,15116.98954,0.460958994,-0.202943712,4.50E-07,0.000724685,0.091343342,0.060041352,0.188397463,0.343751264,-0.05,0.125,0.125-0.05,0,0.75,Baseline,191.7624204
214,M14,6,0,s14,2,0.173986322,0.921673467,15116.98954,0.460958994,-0.202943712,4.50E-07,0.000724685,0.091343342,0.060041352,0.226076956,0.412501517,-0.05,0.125,0.125-0.05,0,0.9,Baseline,191.7624204
215,M14,7,0,s14,2,0.186020961,1.01344004,15116.98954,0.460958994,-0.202943712,4.50E-07,0.000724685,0.091343342,0.060041352,0.263756448,0.48125177,-0.05,0.125,0.125-0.05,0,1.05,Baseline,191.7624204
216,M14,8,0,s14,2,0.203318598,1.165382549,15116.98954,0.460958994,-0.202943712,4.50E-07,0.000724685,0.091343342,0.060041352,0.301435941,0.550002023,-0.05,0.125,0.125-0.05,0,1.2,Baseline,191.7624204
217,M14,5,0,s15,2,-1.527720032,0.765365637,15116.98954,0.460958994,-0.202943712,4.50E-07,0.000724685,0.091343342,0.060041352,-1.57158286,1.067095287,-0.05,0.125,0.125-0.05,0,0.75,Baseline,191.7624204
218,M14,6,0,s15,2,-1.834940699,0.91306844,15116.98954,0.460958994,-0.202943712,4.50E-07,0.000724685,0.091343342,0.060041352,-1.885899432,1.280514345,-0.05,0.125,0.125-0.05,0,0.9,Baseline,191.7624204
219,M14,7,0,s15,2,-2.040270106,1.011736094,15116.98954,0.460958994,-0.202943712,4.50E-07,0.000724685,0.091343342,0.060041352,-2.200216004,1.493933402,-0.05,0.125,0.125-0.05,0,1.05,Baseline,191.7624204
